Timestamp,CPU Utilization (%),Memory Utilization (%),Network I/O Throughput (Mbps),Disk I/O Throughput (MB/s),Server Configuration
2024-06-15 03:02:01,6.038984048387658,87.89449444393968,16.52790942789283,8.407756888544478,EC2 apache Servers (t2.medium)
2024-06-15 03:03:01,26.28652288546349,97.1962072879719,12.086275988769884,5.734138401785868,EC2 WebServers apache (t2.micro)
2024-06-15 03:04:01,9.437741662085294,64.49124484813224,12.499049140748582,8.86757408668776,EC2 app pet (t2.small)
2024-06-15 03:05:01,28.218747740574187,50.103231071830294,8.574188384094494,15.0,EC2 app pet (t2.small)
2024-06-15 03:06:01,25.99794225043807,68.47023967001205,12.5757668456865,14.831797892234349,EC2 app pet (t2.small)
2024-06-15 03:07:01,23.32560549271491,70.85646409125168,9.150562239849116,9.195248704693501,EC2 WebServers apache (t2.micro)
2024-06-15 03:08:01,27.30314115501532,66.72853214151104,4.607052621311885,4.433567281759206,EC2 app pet (t2.small)
2024-06-15 03:09:01,33.81832738650441,81.71423690063347,3.9868586544258875,1.811022265570993,EC2 apache Servers (t2.medium)
2024-06-15 03:10:01,26.007889667854574,64.02760426501807,0.43147886612789677,8.833277557702951,EC2 app pet (t2.small)
2024-06-15 03:11:01,6.411025534400402,50.88882641564929,25.800948322440053,0.0,EC2 app pet (t2.small)
